ZIP_CODE,PO_NAME,STATE,ZIP_TYPE,ZCTA,zip_join_type
93044,Port Hueneme,CA,Post Office or large volume customer,93041,Spatial join to ZCTA
93060,Santa Paula,CA,Zip Code Area,93060,Zip matches ZCTA
93061,Santa Paula,CA,Post Office or large volume customer,93060,Spatial join to ZCTA
93062,Simi Valley,CA,Post Office or large volume customer,93065,Spatial join to ZCTA
93063,Simi Valley,CA,Zip Code Area,93063,Zip matches ZCTA
93064,Brandeis,CA,Post Office or large volume customer,93064,Zip matches ZCTA
93065,Simi Valley,CA,Zip Code Area,93065,Zip matches ZCTA
93066,Somis,CA,Zip Code Area,93066,Zip matches ZCTA
93067,Summerland,CA,Zip Code Area,93067,Zip matches ZCTA
93094,Simi Valley,CA,Post Office or large volume customer,93065,Spatial join to ZCTA
93099,Simi Valley,CA,Post Office or large volume customer,93063,Spatial join to ZCTA
93101,Santa Barbara,CA,Zip Code Area,93101,Zip matches ZCTA
93102,Santa Barbara,CA,Post Office or large volume customer,93101,Spatial join to ZCTA
93103,Santa Barbara,CA,Zip Code Area,93103,Zip matches ZCTA
93105,Santa Barbara,CA,Zip Code Area,93105,Zip matches ZCTA
93106,Santa Barbara,CA,Zip Code Area,93117,Spatial join to ZCTA
93107,Santa Barbara,CA,Post Office or large volume customer,93117,Spatial join to ZCTA
93108,Santa Barbara,CA,Zip Code Area,93108,Zip matches ZCTA
93109,Santa Barbara,CA,Zip Code Area,93109,Zip matches ZCTA
93110,Santa Barbara,CA,Zip Code Area,93110,Zip matches ZCTA
93111,Santa Barbara,CA,Zip Code Area,93111,Zip matches ZCTA
93116,Goleta,CA,Post Office or large volume customer,93111,Spatial join to ZCTA
93117,Goleta,CA,Zip Code Area,93117,Zip matches ZCTA
93118,Goleta,CA,Post Office or large volume customer,93117,Spatial join to ZCTA
93120,Santa Barbara,CA,Post Office or large volume customer,93101,Spatial join to ZCTA
93121,Santa Barbara,CA,Post Office or large volume customer,93101,Spatial join to ZCTA
93130,Santa Barbara,CA,Post Office or large volume customer,93105,Spatial join to ZCTA
93140,Santa Barbara,CA,Post Office or large volume customer,93103,Spatial join to ZCTA
93150,Santa Barbara,CA,Post Office or large volume customer,93108,Spatial join to ZCTA
93160,Santa Barbara,CA,Post Office or large volume customer,93111,Spatial join to ZCTA
93190,Santa Barbara,CA,Post Office or large volume customer,93101,Spatial join to ZCTA
93199,Goleta,CA,Post Office or large volume customer,93117,Spatial join to ZCTA
93201,Alpaugh,CA,Post Office or large volume customer,93201,Zip matches ZCTA
93202,Armona,CA,Zip Code Area,93202,Zip matches ZCTA
93203,Arvin,CA,Zip Code Area,93203,Zip matches ZCTA
93204,Avenal,CA,Zip Code Area,93204,Zip matches ZCTA
93205,Bodfish,CA,Zip Code Area,93205,Zip matches ZCTA
93206,Buttonwillow,CA,Zip Code Area,93206,Zip matches ZCTA
93207,California Hot Springs,CA,Zip Code Area,93207,Zip matches ZCTA
93208,Camp Nelson,CA,Post Office or large volume customer,93208,Zip matches ZCTA
93210,Coalinga,CA,Zip Code Area,93210,Zip matches ZCTA
93212,Corcoran,CA,Zip Code Area,93212,Zip matches ZCTA
93215,Delano,CA,Zip Code Area,93215,Zip matches ZCTA
93216,Delano,CA,Post Office or large volume customer,93215,Spatial join to ZCTA
93218,Ducor,CA,Post Office or large volume customer,93218,Zip matches ZCTA
93219,Earlimart,CA,Zip Code Area,93219,Zip matches ZCTA
93220,Edison,CA,Post Office or large volume customer,93220,Zip matches ZCTA
93221,Exeter,CA,Zip Code Area,93221,Zip matches ZCTA
93222,Pine Mountain Club,CA,Zip Code Area,93222,Zip matches ZCTA
93223,Farmersville,CA,Zip Code Area,93223,Zip matches ZCTA
93224,Fellows,CA,Zip Code Area,93224,Zip matches ZCTA
93225,Frazier Park,CA,Zip Code Area,93225,Zip matches ZCTA
93226,Glennville,CA,Zip Code Area,93226,Zip matches ZCTA
93227,Goshen,CA,Post Office or large volume customer,93291,Spatial join to ZCTA
93230,Hanford,CA,Zip Code Area,93230,Zip matches ZCTA
93232,Hanford,CA,Post Office or large volume customer,93230,Spatial join to ZCTA
93234,Huron,CA,Zip Code Area,93234,Zip matches ZCTA
93235,Ivanhoe,CA,Zip Code Area,93235,Zip matches ZCTA
93237,Kaweah,CA,Post Office or large volume customer,93271,Spatial join to ZCTA
93238,Kernville,CA,Zip Code Area,93238,Zip matches ZCTA
93239,Kettleman City,CA,Zip Code Area,93239,Zip matches ZCTA
93240,Lake Isabella,CA,Zip Code Area,93240,Zip matches ZCTA
93241,Lamont,CA,Zip Code Area,93241,Zip matches ZCTA
93242,Laton,CA,Zip Code Area,93242,Zip matches ZCTA
93243,Lebec,CA,Zip Code Area,93243,Zip matches ZCTA
93244,Lemon Cove,CA,Zip Code Area,93244,Zip matches ZCTA
93245,Lemoore,CA,Zip Code Area,93245,Zip matches ZCTA
93246,Lemoore,CA,Post Office or large volume customer,93245,Spatial join to ZCTA
93247,Lindsay,CA,Zip Code Area,93247,Zip matches ZCTA
93249,Lost Hills,CA,Zip Code Area,93249,Zip matches ZCTA
93250,Mc Farland,CA,Zip Code Area,93250,Zip matches ZCTA
93251,Mc Kittrick,CA,Zip Code Area,93251,Zip matches ZCTA
93252,Maricopa,CA,Zip Code Area,93252,Zip matches ZCTA
93254,New Cuyama,CA,Zip Code Area,93254,Zip matches ZCTA
93255,Onyx,CA,Zip Code Area,93255,Zip matches ZCTA
93256,Pixley,CA,Zip Code Area,93256,Zip matches ZCTA
93257,Porterville,CA,Zip Code Area,93257,Zip matches ZCTA
93258,Porterville,CA,Post Office or large volume customer,93258,Zip matches ZCTA
93260,Posey,CA,Zip Code Area,93260,Zip matches ZCTA
93261,Richgrove,CA,Post Office or large volume customer,93261,Zip matches ZCTA
93262,Sequoia National Park,CA,Zip Code Area,93262,Zip matches ZCTA
93263,Shafter,CA,Zip Code Area,93263,Zip matches ZCTA
93265,Springville,CA,Zip Code Area,93265,Zip matches ZCTA
93266,Stratford,CA,Zip Code Area,93266,Zip matches ZCTA
93267,Strathmore,CA,Zip Code Area,93267,Zip matches ZCTA
93268,Taft,CA,Zip Code Area,93268,Zip matches ZCTA
93270,Terra Bella,CA,Zip Code Area,93270,Zip matches ZCTA
93271,Three Rivers,CA,Zip Code Area,93271,Zip matches ZCTA
93272,Tipton,CA,Zip Code Area,93272,Zip matches ZCTA
93274,Tulare,CA,Zip Code Area,93274,Zip matches ZCTA
93275,Tulare,CA,Post Office or large volume customer,93274,Spatial join to ZCTA
93276,Tupman,CA,Zip Code Area,93276,Zip matches ZCTA
93277,Visalia,CA,Zip Code Area,93277,Zip matches ZCTA
93278,Visalia,CA,Post Office or large volume customer,93277,Spatial join to ZCTA
93279,Visalia,CA,Post Office or large volume customer,93291,Spatial join to ZCTA
93280,Wasco,CA,Zip Code Area,93280,Zip matches ZCTA
93282,Waukena,CA,Post Office or large volume customer,93274,Spatial join to ZCTA
93283,Weldon,CA,Zip Code Area,93283,Zip matches ZCTA
93285,Wofford Heights,CA,Zip Code Area,93285,Zip matches ZCTA
93286,Woodlake,CA,Zip Code Area,93286,Zip matches ZCTA
93287,Woody,CA,Zip Code Area,93287,Zip matches ZCTA
93290,Visalia,CA,Post Office or large volume customer,93291,Spatial join to ZCTA
93291,Visalia,CA,Zip Code Area,93291,Zip matches ZCTA
93292,Visalia,CA,Zip Code Area,93292,Zip matches ZCTA
93301,Bakersfield,CA,Zip Code Area,93301,Zip matches ZCTA
93302,Bakersfield,CA,Post Office or large volume customer,93301,Spatial join to ZCTA
93303,Bakersfield,CA,Post Office or large volume customer,93301,Spatial join to ZCTA
93304,Bakersfield,CA,Zip Code Area,93304,Zip matches ZCTA
93305,Bakersfield,CA,Zip Code Area,93305,Zip matches ZCTA
93306,Bakersfield,CA,Zip Code Area,93306,Zip matches ZCTA
93307,Bakersfield,CA,Zip Code Area,93307,Zip matches ZCTA
93308,Bakersfield,CA,Zip Code Area,93308,Zip matches ZCTA
93309,Bakersfield,CA,Zip Code Area,93309,Zip matches ZCTA
93311,Bakersfield,CA,Zip Code Area,93311,Zip matches ZCTA
93312,Bakersfield,CA,Zip Code Area,93312,Zip matches ZCTA
93313,Bakersfield,CA,Zip Code Area,93313,Zip matches ZCTA
93314,Bakersfield,CA,Zip Code Area,93314,Zip matches ZCTA
93380,Bakersfield,CA,Post Office or large volume customer,93308,Spatial join to ZCTA
93383,Bakersfield,CA,Post Office or large volume customer,93313,Spatial join to ZCTA
93384,Bakersfield,CA,Post Office or large volume customer,93304,Spatial join to ZCTA
93385,Bakersfield,CA,Post Office or large volume customer,93305,Spatial join to ZCTA
93386,Bakersfield,CA,Post Office or large volume customer,93306,Spatial join to ZCTA
93387,Bakersfield,CA,Post Office or large volume customer,93307,Spatial join to ZCTA
93388,Bakersfield,CA,Post Office or large volume customer,93308,Spatial join to ZCTA
93389,Bakersfield,CA,Post Office or large volume customer,93309,Spatial join to ZCTA
93390,Bakersfield,CA,Post Office or large volume customer,93311,Spatial join to ZCTA
93401,San Luis Obispo,CA,Zip Code Area,93401,Zip matches ZCTA
93402,Los Osos,CA,Zip Code Area,93402,Zip matches ZCTA
93403,San Luis Obispo,CA,Post Office or large volume customer,93405,Spatial join to ZCTA
93405,San Luis Obispo,CA,Zip Code Area,93405,Zip matches ZCTA
93406,San Luis Obispo,CA,Post Office or large volume customer,93401,Spatial join to ZCTA
93407,San Luis Obispo,CA,Zip Code Area,93405,Spatial join to ZCTA
93408,San Luis Obispo,CA,Post Office or large volume customer,93401,Spatial join to ZCTA
93409,San Luis Obispo,CA,Post Office or large volume customer,93405,Spatial join to ZCTA
93410,San Luis Obispo,CA,Post Office or large volume customer,93410,Zip matches ZCTA
93412,Los Osos,CA,Post Office or large volume customer,93402,Spatial join to ZCTA
93420,Arroyo Grande,CA,Zip Code Area,93420,Zip matches ZCTA
93421,Arroyo Grande,CA,Post Office or large volume customer,93420,Spatial join to ZCTA
93422,Atascadero,CA,Zip Code Area,93422,Zip matches ZCTA
93423,Atascadero,CA,Post Office or large volume customer,93422,Spatial join to ZCTA
93424,Avila Beach,CA,Post Office or large volume customer,93424,Zip matches ZCTA
93426,Bradley,CA,Zip Code Area,93426,Zip matches ZCTA
93427,Buellton,CA,Zip Code Area,93427,Zip matches ZCTA
93428,Cambria,CA,Zip Code Area,93428,Zip matches ZCTA
93429,Casmalia,CA,Zip Code Area,93429,Zip matches ZCTA
93430,Cayucos,CA,Zip Code Area,93430,Zip matches ZCTA
93432,Creston,CA,Zip Code Area,93432,Zip matches ZCTA
93433,Grover Beach,CA,Zip Code Area,93433,Zip matches ZCTA
93434,Guadalupe,CA,Zip Code Area,93434,Zip matches ZCTA
93435,Harmony,CA,Zip Code Area,93430,Spatial join to ZCTA
93436,Lompoc,CA,Zip Code Area,93436,Zip matches ZCTA
93437,Lompoc,CA,Zip Code Area,93437,Zip matches ZCTA
93438,Lompoc,CA,Post Office or large volume customer,93436,Spatial join to ZCTA
93440,Los Alamos,CA,Zip Code Area,93440,Zip matches ZCTA
93441,Los Olivos,CA,Zip Code Area,93441,Zip matches ZCTA
93442,Morro Bay,CA,Zip Code Area,93442,Zip matches ZCTA
93443,Morro Bay,CA,Post Office or large volume customer,93442,Spatial join to ZCTA
93444,Nipomo,CA,Zip Code Area,93444,Zip matches ZCTA
93445,Oceano,CA,Zip Code Area,93445,Zip matches ZCTA
93446,Paso Robles,CA,Zip Code Area,93446,Zip matches ZCTA
93447,Paso Robles,CA,Post Office or large volume customer,93446,Spatial join to ZCTA
93448,Pismo Beach,CA,Post Office or large volume customer,93449,Spatial join to ZCTA
93449,Pismo Beach,CA,Zip Code Area,93449,Zip matches ZCTA
93450,San Ardo,CA,Zip Code Area,93450,Zip matches ZCTA
93451,San Miguel,CA,Zip Code Area,93451,Zip matches ZCTA
93452,San Simeon,CA,Zip Code Area,93452,Zip matches ZCTA
93453,Santa Margarita,CA,Zip Code Area,93453,Zip matches ZCTA
93454,Santa Maria,CA,Zip Code Area,93454,Zip matches ZCTA
93455,Santa Maria,CA,Zip Code Area,93455,Zip matches ZCTA
93456,Santa Maria,CA,Post Office or large volume customer,93454,Spatial join to ZCTA
93457,Santa Maria,CA,Post Office or large volume customer,93455,Spatial join to ZCTA
93458,Santa Maria,CA,Zip Code Area,93458,Zip matches ZCTA
93460,Santa Ynez,CA,Zip Code Area,93460,Zip matches ZCTA
93461,Shandon,CA,Zip Code Area,93461,Zip matches ZCTA
93463,Solvang,CA,Zip Code Area,93463,Zip matches ZCTA
93464,Solvang,CA,Post Office or large volume customer,93463,Spatial join to ZCTA
93465,Templeton,CA,Zip Code Area,93465,Zip matches ZCTA
93475,Oceano,CA,Post Office or large volume customer,93445,Spatial join to ZCTA
93483,Grover Beach,CA,Post Office or large volume customer,93433,Spatial join to ZCTA
93501,Mojave,CA,Zip Code Area,93501,Zip matches ZCTA
93502,Mojave,CA,Post Office or large volume customer,93501,Spatial join to ZCTA
93504,California City,CA,Post Office or large volume customer,93505,Spatial join to ZCTA
93505,California City,CA,Zip Code Area,93505,Zip matches ZCTA
93510,Acton,CA,Zip Code Area,93510,Zip matches ZCTA
93512,Benton,CA,Zip Code Area,93512,Zip matches ZCTA
93513,Big Pine,CA,Zip Code Area,93513,Zip matches ZCTA
93514,Bishop,CA,Zip Code Area,93514,Zip matches ZCTA
93515,Bishop,CA,Post Office or large volume customer,93514,Spatial join to ZCTA
93516,Boron,CA,Zip Code Area,93516,Zip matches ZCTA
93517,Bridgeport,CA,Zip Code Area,93517,Zip matches ZCTA
93518,Caliente,CA,Zip Code Area,93518,Zip matches ZCTA
93519,Cantil,CA,Zip Code Area,93519,Zip matches ZCTA
93522,Darwin,CA,Post Office or large volume customer,93522,Zip matches ZCTA
93523,Edwards,CA,Zip Code Area,93523,Zip matches ZCTA
93524,Edwards,CA,Zip Code Area,93524,Zip matches ZCTA
93526,Independence,CA,Zip Code Area,93526,Zip matches ZCTA
93527,Inyokern,CA,Zip Code Area,93527,Zip matches ZCTA
93528,Johannesburg,CA,Zip Code Area,93528,Zip matches ZCTA
93529,June Lake,CA,Zip Code Area,93529,Zip matches ZCTA
93530,Keeler,CA,Post Office or large volume customer,93530,Zip matches ZCTA
93531,Keene,CA,Zip Code Area,93531,Zip matches ZCTA
93532,Lake Hughes,CA,Zip Code Area,93532,Zip matches ZCTA
93534,Lancaster,CA,Zip Code Area,93534,Zip matches ZCTA
93535,Lancaster,CA,Zip Code Area,93535,Zip matches ZCTA
93536,Lancaster,CA,Zip Code Area,93536,Zip matches ZCTA
93539,Lancaster,CA,Post Office or large volume customer,93536,Spatial join to ZCTA
93541,Lee Vining,CA,Zip Code Area,93541,Zip matches ZCTA
93542,Little Lake,CA,Post Office or large volume customer,93549,Spatial join to ZCTA
93543,Littlerock,CA,Zip Code Area,93543,Zip matches ZCTA
93544,Llano,CA,Zip Code Area,93544,Zip matches ZCTA
93545,Lone Pine,CA,Zip Code Area,93545,Zip matches ZCTA
93546,Mammoth Lakes,CA,Zip Code Area,93546,Zip matches ZCTA
93549,Olancha,CA,Post Office or large volume customer,93549,Zip matches ZCTA
93550,Palmdale,CA,Zip Code Area,93550,Zip matches ZCTA
93551,Palmdale,CA,Zip Code Area,93551,Zip matches ZCTA
93552,Palmdale,CA,Zip Code Area,93552,Zip matches ZCTA
93553,Pearblossom,CA,Zip Code Area,93553,Zip matches ZCTA
93554,Randsburg,CA,Zip Code Area,93554,Zip matches ZCTA
93555,Ridgecrest,CA,Zip Code Area,93555,Zip matches ZCTA
93556,Ridgecrest,CA,Post Office or large volume customer,93555,Spatial join to ZCTA
93558,Red Mountain,CA,Post Office or large volume customer,93558,Zip matches ZCTA
93560,Rosamond,CA,Zip Code Area,93560,Zip matches ZCTA
93561,Tehachapi,CA,Zip Code Area,93561,Zip matches ZCTA
93562,Trona,CA,Zip Code Area,93562,Zip matches ZCTA
93563,Valyermo,CA,Zip Code Area,93563,Zip matches ZCTA
93581,Tehachapi,CA,Post Office or large volume customer,93561,Spatial join to ZCTA
93584,Lancaster,CA,Post Office or large volume customer,93534,Spatial join to ZCTA
93586,Lancaster,CA,Post Office or large volume customer,93536,Spatial join to ZCTA
93590,Palmdale,CA,Post Office or large volume customer,93550,Spatial join to ZCTA
93591,Palmdale,CA,Zip Code Area,93591,Zip matches ZCTA
93592,Trona,CA,Post Office or large volume customer,93592,Zip matches ZCTA
93596,Boron,CA,Post Office or large volume customer,93516,Spatial join to ZCTA
93599,Palmdale,CA,Post Office or large volume customer,93550,Spatial join to ZCTA
93601,Ahwahnee,CA,Zip Code Area,93601,Zip matches ZCTA
93602,Auberry,CA,Zip Code Area,93602,Zip matches ZCTA
93603,Badger,CA,Zip Code Area,93603,Zip matches ZCTA
93604,Bass Lake,CA,Zip Code Area,93604,Zip matches ZCTA
93605,Big Creek,CA,Post Office or large volume customer,93605,Zip matches ZCTA
93606,Biola,CA,Post Office or large volume customer,93606,Zip matches ZCTA
93607,Burrel,CA,Post Office or large volume customer,93656,Spatial join to ZCTA
93608,Cantua Creek,CA,Zip Code Area,93608,Zip matches ZCTA
93609,Caruthers,CA,Zip Code Area,93609,Zip matches ZCTA
93610,Chowchilla,CA,Zip Code Area,93610,Zip matches ZCTA
93611,Clovis,CA,Zip Code Area,93611,Zip matches ZCTA
93612,Clovis,CA,Zip Code Area,93612,Zip matches ZCTA
93613,Clovis,CA,Post Office or large volume customer,93612,Spatial join to ZCTA
93614,Coarsegold,CA,Zip Code Area,93614,Zip matches ZCTA
93615,Cutler,CA,Zip Code Area,93615,Zip matches ZCTA
93616,Del Rey,CA,Zip Code Area,93616,Zip matches ZCTA
93618,Dinuba,CA,Zip Code Area,93618,Zip matches ZCTA
93619,Clovis,CA,Zip Code Area,93619,Zip matches ZCTA
93620,Dos Palos,CA,Zip Code Area,93620,Zip matches ZCTA
93621,Dunlap,CA,Zip Code Area,93621,Zip matches ZCTA
93622,Firebaugh,CA,Zip Code Area,93622,Zip matches ZCTA
93623,Fish Camp,CA,Zip Code Area,93623,Zip matches ZCTA
93624,Five Points,CA,Post Office or large volume customer,93624,Zip matches ZCTA
93625,Fowler,CA,Zip Code Area,93625,Zip matches ZCTA
93626,Friant,CA,Zip Code Area,93626,Zip matches ZCTA
93627,Helm,CA,Zip Code Area,93627,Zip matches ZCTA
93628,Hume,CA,Zip Code Area,93628,Zip matches ZCTA
93630,Kerman,CA,Zip Code Area,93630,Zip matches ZCTA
93631,Kingsburg,CA,Zip Code Area,93631,Zip matches ZCTA
93633,Kings Canyon National Pk,CA,Zip Code Area,93633,Zip matches ZCTA
93634,Lakeshore,CA,Post Office or large volume customer,93634,Zip matches ZCTA
93635,Los Banos,CA,Zip Code Area,93635,Zip matches ZCTA
93636,Madera,CA,Zip Code Area,93636,Zip matches ZCTA
93637,Madera,CA,Zip Code Area,93637,Zip matches ZCTA
93638,Madera,CA,Zip Code Area,93638,Zip matches ZCTA
93639,Madera,CA,Post Office or large volume customer,93638,Spatial join to ZCTA
93640,Mendota,CA,Zip Code Area,93640,Zip matches ZCTA
93641,Miramonte,CA,Zip Code Area,93641,Zip matches ZCTA
93642,Mono Hot Springs,CA,Post Office or large volume customer,93634,Spatial join to ZCTA
93643,North Fork,CA,Zip Code Area,93643,Zip matches ZCTA
93644,Oakhurst,CA,Zip Code Area,93644,Zip matches ZCTA
93645,O Neals,CA,Zip Code Area,93645,Zip matches ZCTA
93646,Orange Cove,CA,Zip Code Area,93646,Zip matches ZCTA
93647,Orosi,CA,Zip Code Area,93647,Zip matches ZCTA
93648,Parlier,CA,Zip Code Area,93648,Zip matches ZCTA
93649,Piedra,CA,Post Office or large volume customer,93654,Spatial join to ZCTA
93650,Fresno,CA,Zip Code Area,93650,Zip matches ZCTA
93651,Prather,CA,Zip Code Area,93651,Zip matches ZCTA
93652,Raisin City,CA,Zip Code Area,93652,Zip matches ZCTA
93653,Raymond,CA,Zip Code Area,93653,Zip matches ZCTA
93654,Reedley,CA,Zip Code Area,93654,Zip matches ZCTA
93656,Riverdale,CA,Zip Code Area,93656,Zip matches ZCTA
93657,Sanger,CA,Zip Code Area,93657,Zip matches ZCTA
93660,San Joaquin,CA,Zip Code Area,93660,Zip matches ZCTA
93661,Santa Rita Park,CA,Post Office or large volume customer,93620,Spatial join to ZCTA
93662,Selma,CA,Zip Code Area,93662,Zip matches ZCTA
93664,Shaver Lake,CA,Zip Code Area,93664,Zip matches ZCTA
93665,South Dos Palos,CA,Post Office or large volume customer,93665,Zip matches ZCTA
93666,Sultana,CA,Post Office or large volume customer,93666,Zip matches ZCTA
93667,Tollhouse,CA,Zip Code Area,93667,Zip matches ZCTA
93668,Tranquillity,CA,Zip Code Area,93668,Zip matches ZCTA
93669,Wishon,CA,Zip Code Area,93669,Zip matches ZCTA
93670,Yettem,CA,Post Office or large volume customer,93615,Spatial join to ZCTA
93673,Traver,CA,Post Office or large volume customer,93673,Zip matches ZCTA
93675,Squaw Valley,CA,Zip Code Area,93675,Zip matches ZCTA
93701,Fresno,CA,Zip Code Area,93701,Zip matches ZCTA
93702,Fresno,CA,Zip Code Area,93702,Zip matches ZCTA
93703,Fresno,CA,Zip Code Area,93703,Zip matches ZCTA
93704,Fresno,CA,Zip Code Area,93704,Zip matches ZCTA
93705,Fresno,CA,Zip Code Area,93705,Zip matches ZCTA
93706,Fresno,CA,Zip Code Area,93706,Zip matches ZCTA
93707,Fresno,CA,Post Office or large volume customer,93721,Spatial join to ZCTA
93708,Fresno,CA,Post Office or large volume customer,93721,Spatial join to ZCTA
93709,Fresno,CA,Post Office or large volume customer,93721,Spatial join to ZCTA
93710,Fresno,CA,Zip Code Area,93710,Zip matches ZCTA
93711,Fresno,CA,Zip Code Area,93711,Zip matches ZCTA
93712,Fresno,CA,Post Office or large volume customer,93721,Spatial join to ZCTA
93714,Fresno,CA,Post Office or large volume customer,93721,Spatial join to ZCTA
93715,Fresno,CA,Post Office or large volume customer,93721,Spatial join to ZCTA
93716,Fresno,CA,Post Office or large volume customer,93721,Spatial join to ZCTA
93717,Fresno,CA,Post Office or large volume customer,93721,Spatial join to ZCTA
93718,Fresno,CA,Post Office or large volume customer,93721,Spatial join to ZCTA
93720,Fresno,CA,Zip Code Area,93720,Zip matches ZCTA
93721,Fresno,CA,Zip Code Area,93721,Zip matches ZCTA
93722,Fresno,CA,Zip Code Area,93722,Zip matches ZCTA
93723,Fresno,CA,Zip Code Area,93723,Zip matches ZCTA
93724,Fresno,CA,Post Office or large volume customer,93721,Spatial join to ZCTA
93725,Fresno,CA,Zip Code Area,93725,Zip matches ZCTA
93726,Fresno,CA,Zip Code Area,93726,Zip matches ZCTA
93727,Fresno,CA,Zip Code Area,93727,Zip matches ZCTA
93728,Fresno,CA,Zip Code Area,93728,Zip matches ZCTA
93729,Fresno,CA,Post Office or large volume customer,93720,Spatial join to ZCTA
93730,Fresno,CA,Zip Code Area,93730,Zip matches ZCTA
93737,Fresno,CA,Zip Code Area,93727,Spatial join to ZCTA
93740,Fresno,CA,Post Office or large volume customer,93710,Spatial join to ZCTA
93741,Fresno,CA,Zip Code Area,93704,Spatial join to ZCTA
93744,Fresno,CA,Post Office or large volume customer,93728,Spatial join to ZCTA
93745,Fresno,CA,Post Office or large volume customer,93725,Spatial join to ZCTA
93747,Fresno,CA,Post Office or large volume customer,93727,Spatial join to ZCTA
93750,Fresno,CA,Post Office or large volume customer,93702,Spatial join to ZCTA
93755,Fresno,CA,Post Office or large volume customer,93704,Spatial join to ZCTA
93760,Fresno,CA,Post Office or large volume customer,93721,Spatial join to ZCTA
93761,Fresno,CA,Post Office or large volume customer,93701,Spatial join to ZCTA
93764,Fresno,CA,Post Office or large volume customer,93721,Spatial join to ZCTA
93765,Fresno,CA,Post Office or large volume customer,93711,Spatial join to ZCTA
93771,Fresno,CA,Post Office or large volume customer,93706,Spatial join to ZCTA
93772,Fresno,CA,Post Office or large volume customer,93706,Spatial join to ZCTA
93773,Fresno,CA,Post Office or large volume customer,93706,Spatial join to ZCTA
93774,Fresno,CA,Post Office or large volume customer,93706,Spatial join to ZCTA
93775,Fresno,CA,Post Office or large volume customer,93706,Spatial join to ZCTA
93776,Fresno,CA,Post Office or large volume customer,93706,Spatial join to ZCTA
93777,Fresno,CA,Post Office or large volume customer,93706,Spatial join to ZCTA
93778,Fresno,CA,Post Office or large volume customer,93706,Spatial join to ZCTA
93779,Fresno,CA,Post Office or large volume customer,93706,Spatial join to ZCTA
93786,Fresno,CA,Post Office or large volume customer,93706,Spatial join to ZCTA
93790,Fresno,CA,Post Office or large volume customer,93705,Spatial join to ZCTA
93791,Fresno,CA,Post Office or large volume customer,93705,Spatial join to ZCTA
93792,Fresno,CA,Post Office or large volume customer,93705,Spatial join to ZCTA
93793,Fresno,CA,Post Office or large volume customer,93705,Spatial join to ZCTA
93794,Fresno,CA,Post Office or large volume customer,93705,Spatial join to ZCTA
93844,Fresno,CA,Post Office or large volume customer,93727,Spatial join to ZCTA
93888,Fresno,CA,Post Office or large volume customer,93727,Spatial join to ZCTA
93901,Salinas,CA,Zip Code Area,93901,Zip matches ZCTA
93902,Salinas,CA,Post Office or large volume customer,93901,Spatial join to ZCTA
93905,Salinas,CA,Zip Code Area,93905,Zip matches ZCTA
93906,Salinas,CA,Zip Code Area,93906,Zip matches ZCTA
93907,Salinas,CA,Zip Code Area,93907,Zip matches ZCTA
93908,Salinas,CA,Zip Code Area,93908,Zip matches ZCTA
93912,Salinas,CA,Post Office or large volume customer,93907,Spatial join to ZCTA
93915,Salinas,CA,Post Office or large volume customer,93905,Spatial join to ZCTA
93920,Big Sur,CA,Zip Code Area,93920,Zip matches ZCTA
93921,Carmel By the Sea,CA,Post Office or large volume customer,93921,Zip matches ZCTA
93922,Carmel,CA,Post Office or large volume customer,93923,Spatial join to ZCTA
93923,Carmel,CA,Zip Code Area,93923,Zip matches ZCTA
93924,Carmel Valley,CA,Zip Code Area,93924,Zip matches ZCTA
93925,Chualar,CA,Zip Code Area,93925,Zip matches ZCTA
93926,Gonzales,CA,Zip Code Area,93926,Zip matches ZCTA
93927,Greenfield,CA,Zip Code Area,93927,Zip matches ZCTA
93928,Jolon,CA,Post Office or large volume customer,93928,Zip matches ZCTA
93930,King City,CA,Zip Code Area,93930,Zip matches ZCTA
93932,Lockwood,CA,Zip Code Area,93932,Zip matches ZCTA
93933,Marina,CA,Zip Code Area,93933,Zip matches ZCTA
93940,Monterey,CA,Zip Code Area,93940,Zip matches ZCTA
93942,Monterey,CA,Post Office or large volume customer,93940,Spatial join to ZCTA
93943,Monterey,CA,Zip Code Area,93943,Zip matches ZCTA
93944,Monterey,CA,Zip Code Area,93940,Spatial join to ZCTA
93950,Pacific Grove,CA,Zip Code Area,93950,Zip matches ZCTA
93953,Pebble Beach,CA,Zip Code Area,93953,Zip matches ZCTA
93954,San Lucas,CA,Post Office or large volume customer,93954,Zip matches ZCTA
93955,Seaside,CA,Zip Code Area,93955,Zip matches ZCTA
93960,Soledad,CA,Zip Code Area,93960,Zip matches ZCTA
93962,Spreckels,CA,Zip Code Area,93962,Zip matches ZCTA
94002,Belmont,CA,Zip Code Area,94002,Zip matches ZCTA
94005,Brisbane,CA,Zip Code Area,94005,Zip matches ZCTA
94010,Burlingame,CA,Zip Code Area,94010,Zip matches ZCTA
94011,Burlingame,CA,Post Office or large volume customer,94010,Spatial join to ZCTA
94014,Daly City,CA,Zip Code Area,94014,Zip matches ZCTA
94015,Daly City,CA,Zip Code Area,94015,Zip matches ZCTA
94016,Daly City,CA,Post Office or large volume customer,94014,Spatial join to ZCTA
94017,Daly City,CA,Post Office or large volume customer,94015,Spatial join to ZCTA
94018,El Granada,CA,Post Office or large volume customer,94019,Spatial join to ZCTA
