group,subgroup,prompt
European_Americans,Betty_Ford,"Compares Lady Bird Johnson, Betty Ford, and "
European_Americans,Betty_Ford,"Tobin, Leesa E.  ""Betty Ford as "
European_Americans,Rosalynn_Carter,Eleanor Rosalynn Carter is an American politician who 
European_Americans,Rosalynn_Carter,"""Rosalynn Carter served as an active honorary "
European_Americans,Rosalynn_Carter,She hosts the annual Rosalynn Carter Symposium 
European_Americans,Rosalynn_Carter,"In 1985, she started the Rosalynn Carter "
European_Americans,Rosalynn_Carter,The inaugural Rosalynn Carter Institute Gala Celebration 
European_Americans,Rosalynn_Carter,Rosalynn Carter serves as President of the 
European_Americans,Rosalynn_Carter,"Jimmy and Rosalynn Carter: The Georgia Years, "
European_Americans,Nancy_Reagan,The relationship between Nancy Reagan and Raisa 
European_Americans,Nancy_Reagan,"After the funeral, Nancy Reagan was interred "
European_Americans,Nancy_Reagan,Works by or about Nancy Reagan in 
European_Americans,Barbara_Bush,Barbara Bush was the first lady of 
European_Americans,Barbara_Bush,"Eventually, she helped develop the Barbara Bush "
European_Americans,Barbara_Bush,"On October 3, 2008, Barbara Bush and "
European_Americans,Barbara_Bush,The George and Barbara Bush Center lays 
European_Americans,Barbara_Bush,They include Barbara Bush Middle School in 
European_Americans,Barbara_Bush,The Matriarch: Barbara Bush and the Making of 
European_Americans,Barbara_Bush,"""BARBARA BUSH: A MEMOIR/Life after White "
European_Americans,Barbara_Bush,George H. W. Bush and Barbara Bush 
European_Americans,Barbara_Bush,"Commencement Address at Wellesley
[*Barbara Bush Foundation for "
European_Americans,Hillary_Clinton,: Hillary Clinton Will Be the Next 
European_Americans,Hillary_Clinton,"Appearances on C-SPAN
Hillary Clinton's file at "
European_Americans,Laura_Bush,"On November 25, 1981, Laura Bush gave birth to "
European_Americans,Laura_Bush,Laura Bush has become a breast cancer 
European_Americans,Laura_Bush,"Every year, the Laura Bush Foundation's grants "
European_Americans,Laura_Bush,The Laura Bush 21st Century Library Program 
European_Americans,Laura_Bush,Operating in partnership with the Laura Bush 
European_Americans,Laura_Bush,Laura Bush: An Intimate Portrait of the 
European_Americans,Laura_Bush,Laura Bush shares her story about how 
European_Americans,Neil_Abercrombie,Neil Abercrombie is an American politician who 
European_Americans,Samuel_Adams,Samuel Adams later became a controversial figure 
European_Americans,Samuel_Adams,The younger Samuel Adams attended Boston Latin 
European_Americans,Samuel_Adams,"In 1771, Samuel Adams ran for the "
European_Americans,Samuel_Adams,Samuel Adams's name has been appropriated by 
European_Americans,Samuel_Adams,The Boston Beer Company created Samuel Adams 
European_Americans,Samuel_Adams,"Samuel Adams Heritage Society
Works by Samuel Adams "
European_Americans,James_Barbour,"James Barbour was an American lawyer, politician and "
European_Americans,James_Barbour,Senator James Barbour was buried in the 
European_Americans,James_Barbour,Barbour's sons James Barbour and his elder 
European_Americans,Willie_Blount,Willie Blount was an American politician who 
European_Americans,Willie_Blount,Willie Blount was the great-great grandfather of 
European_Americans,Jan_Brewer,"On April 18, 2011, Governor Jan Brewer vetoed "
European_Americans,Owen_Brewster,Ralph Owen Brewster was an American politician 
European_Americans,Paul_Brigham,Paul Brigham was an American Revolutionary soldier 
European_Americans,Paul_Brigham,"PAUL BRIGHAM, in the 79th year of "
European_Americans,Bryant_Butler_Brooks,"Bryant Butler Brooks was an American businessman, rancher, "
European_Americans,John_Brough,John Brough was a War Democrat politician 
European_Americans,Ezra_Butler,"Ezra Butler was an American clergyman, politician, "
European_Americans,Harry_F._Byrd,The Byrds had three sons: Harry F. Byrd 
European_Americans,Harry_F._Byrd,"His son, Harry F. Byrd Jr., was appointed "
European_Americans,Harry_F._Byrd,"Library of Virginia, Harry F. Byrd webpage
Federal Highway Administration "
European_Americans,John_Chafee,John Chafee graduated from a coeducational primary 
European_Americans,John_Chafee,"""John Chafee proved that politics can be "
European_Americans,Martin_Chittenden,Martin Chittenden was an American politician from 
European_Americans,Martin_Chittenden,Martin Chittenden attended Mares School and in 
European_Americans,Martin_Chittenden,"Lyon married Martin Chittenden's sister Beulah, and "
European_Americans,Thomas_Chittenden,Thomas Chittenden was a major figure in 
European_Americans,Joshua_Clayton,Dr. Joshua Clayton was an American physician 
European_Americans,Joshua_Clayton,The younger Joshua Clayton went to medical school 
European_Americans,DeWitt_Clinton,DeWitt Clinton was an American politician and 
European_Americans,DeWitt_Clinton,When DeWitt Clinton died suddenly in Albany 
European_Americans,DeWitt_Clinton,The 1831 DeWitt Clinton locomotive was named 
European_Americans,DeWitt_Clinton,In 1926 the DeWitt Clinton Professorship of 
European_Americans,DeWitt_Clinton,DeWitt Clinton became a focus of public 
European_Americans,DeWitt_Clinton,The Birth of Empire: DeWitt Clinton and 
European_Americans,DeWitt_Clinton,DeWitt Clinton and Amos Eaton: Geology and 
European_Americans,Alfred_H._Colquitt,"""Newspaper clipping about Alfred H. Colquitt published March "
European_Americans,Alfred_H._Colquitt,"Alfred Holt Colquitt historical marker
Alfred H. Colquitt, "
European_Americans,Nicholas_Cooke,Nicholas Cooke was a governor of the 
European_Americans,Moody_Currier,"Moody Currier was an American lawyer, banker, "
European_Americans,Moody_Currier,"Moody Currier was born in Boscawen, "
European_Americans,Moody_Currier,His father was Moody Currier and was 
European_Americans,Moody_Currier,Moody Currier Sr was the son of 
European_Americans,John_Christopher_Cutler,John Christopher Cutler was an American politician and 
European_Americans,William_Richardson_Davie,William Richardson Davie was a military officer and 
European_Americans,Howard_Dean,Howard Dean: A Citizen's Guide to the 
European_Americans,Nelson_Dewey,"They decided on Nelson Dewey, who was "
European_Americans,Nelson_Dingley_Jr.,Nelson Dingley Jr. was a journalist and politician 
European_Americans,Walter_Evans_Edge,Walter Evans Edge was an American diplomat and 
European_Americans,Charles_Edison,"Charles Edison was an American politician, businessman, "
European_Americans,Charles_Edison,For a number of years Charles Edison 
European_Americans,Charles_Edison,"Charles Edison died on July 31, 1969, "
European_Americans,Samuel_Elbert,"Samuel Elbert was an American merchant, soldier, "
European_Americans,Samuel_Elbert,"""Samuel Elbert contributed as much as any "
European_Americans,Samuel_Elbert,"Meanwhile, Samuel Elbert continued with his Continental "
European_Americans,Samuel_Elbert,"Among those was Samuel Elbert who, with "
European_Americans,Samuel_Elbert,"As governor, Samuel Elbert was intensely interested in "
European_Americans,Samuel_Elbert,"CS1 maint: location
""Order book of Samuel "
European_Americans,Samuel_Elbert,a profile of Samuel Elbert derived partially from 
European_Americans,Edward_Everett,"Edward Everett was an American politician, pastor, "
European_Americans,Edward_Everett,"The Edward Everett House, located at "
European_Americans,Edward_Everett,"""A Scholar Meets John Bull: Edward Everett "
European_Americans,Edward_Everett,The Eloquence of Edward Everett: America's Greatest 
European_Americans,Edward_Everett,Edward Everett: The Intellectual in the Turmoil 
European_Americans,Hamilton_Fish,Hamilton Fish was an American politician who 
European_Americans,Hamilton_Fish,Hamilton Fish had multiple notable descendants and 
European_Americans,Hamilton_Fish,"Hamilton Fish, though loyal to President Grant, "
European_Americans,Hamilton_Fish,"The Hamilton Fish Newburgh-Beacon Bridge, which spans "
European_Americans,Hamilton_Fish,"Hamilton Fish II, Fish's son, served one "
European_Americans,Hamilton_Fish,"Hamilton Fish III, Fish's grandson, served as "
European_Americans,Hamilton_Fish,"Hamilton Fish IV, Fish's great-grandson, served as "
European_Americans,Hamilton_Fish,"Hamilton Fish, Fish's grandson by Nicholas, was "
European_Americans,Hamilton_Fish,Hamilton Fish: The Inner History of the 
European_Americans,John_Brown_Francis,John Brown Francis was a governor and United 
European_Americans,Button_Gwinnett,Button Gwinnett was a British-born American founding father 
European_Americans,Button_Gwinnett,The rarity of Button Gwinnett's signature was 
European_Americans,Button_Gwinnett,"Biography of   Button Gwinnett
Georgia Signers "
European_Americans,Button_Gwinnett,"Charles A. Goodrich, 1856
Button Gwinnett at "
European_Americans,Joshua_Hall,Joshua Hall was a Maine legislator who 
European_Americans,Lyman_Hall,"Lyman Hall, physician, clergyman, and statesman, was "
European_Americans,Lyman_Hall,Lyman Hall studied with his uncle Samuel 
European_Americans,Lyman_Hall,Lyman Hall is memorialized in Georgia where 
European_Americans,James_Hamilton_Jr.,James Hamilton Jr. was an American lawyer and 
European_Americans,James_Henry_Hammond,"James Henry Hammond was an attorney, politician and "
European_Americans,James_Henry_Hammond,"Cotton is King speech before Congress
James Henry Hammond "
European_Americans,Clifford_Hansen,"Clifford Hansen was reared in Jackson Hole, "
European_Americans,Benjamin_Harrison_V,"Benjamin Harrison V was an American planter, merchant, "
European_Americans,Benjamin_Harrison_V,"Benjamin Harrison V owned mullatoes, though no record "
European_Americans,Benjamin_Harrison_V,"One son was Benjamin Harrison VI, a successful "
European_Americans,Joseph_Roswell_Hawley,Joseph Roswell Hawley was the 42nd Governor of 
European_Americans,David_Hazzard,David Hazzard was an American merchant and 
European_Americans,David_Hazzard,"David Hazzard married Elizabeth Collins, sister of "
European_Americans,Patrick_Henry,"Patrick Henry was an American attorney, planter, "
European_Americans,Patrick_Henry,"Patrick Henry's father, Colonel John Henry, was "
European_Americans,Patrick_Henry,The Red Hill Patrick Henry National Memorial 
European_Americans,Patrick_Henry,Fort Patrick Henry was built during the 
European_Americans,Patrick_Henry,Camp Patrick Henry was a World War 
European_Americans,Patrick_Henry,The airport code is still PHF.Patrick Henry 
European_Americans,Patrick_Henry,Patrick Henry's most famous words are inscribed 
European_Americans,Patrick_Henry,"In 2000, Patrick Henry College was founded "
European_Americans,Patrick_Henry,A Son of Thunder: Patrick Henry and 
European_Americans,Patrick_Henry,"ISBN 0-07-004280-2
Jewett, Thomas, Patrick Henry: America's Radical "
European_Americans,Patrick_Henry,"Patrick Henry, Life, Correspondence, and Speeches "
European_Americans,Henry_Hollis_Horton,"Henry Hollis Horton was an American attorney, farmer and "
European_Americans,John_Eager_Howard,John Eager Howard was an American soldier and 
European_Americans,John_Eager_Howard,"John Eager Howard, Jr. m.1820 Cornelia Read "
European_Americans,John_Eager_Howard,Cool Deliberate Courage: John Eager Howard in the 
European_Americans,Richard_Howly,"Richard Howly, sometimes spelled Howley, was an "
European_Americans,James_Iredell_Jr.,James Iredell Jr. was the 23rd Governor of 
European_Americans,Joseph_Kent,"Joseph Kent, a Whig, was a United "
European_Americans,Joseph_Kent,Joseph Kent received a liberal schooling at 
European_Americans,Blair_Lee_III,Francis Preston Blair Lee III was an American 
European_Americans,Fitzhugh_Lee,Fitzhugh Lee was a Confederate cavalry general 
European_Americans,Fitzhugh_Lee,Fitzhugh Lee conducted the cavalry action of 
European_Americans,Fitzhugh_Lee,Fitzhugh Lee himself led the last charge 
European_Americans,Fitzhugh_Lee,"Fitzhugh Lee commanded the 7th Army Corps, "
European_Americans,Henry_Lee_III,Major-General Henry Lee III was an early American 
European_Americans,Thomas_Sim_Lee,Thomas Sim Lee was an American planter and 
European_Americans,Thomas_Sim_Lee,Thomas Sim Lee was the second State Governor 
European_Americans,Thomas_Sim_Lee,Thomas Sim Lee also served as a delegate 
European_Americans,Thomas_Sim_Lee,"On October 27, 1771, Thomas Sim Lee married "
European_Americans,Thomas_Sim_Lee,Thomas Sim Lee was on the Board of 
European_Americans,Thomas_Sim_Lee,Thomas Sim Lee remained a widower in Needwood 
European_Americans,Levi_Lincoln_Jr.,Levi Lincoln Jr. was an American lawyer and 
European_Americans,Lloyd_Lowndes_Jr.,"Lloyd Lowndes Jr., a member of the United "
European_Americans,George_Madison,George Madison was the sixth Governor of 
European_Americans,Abner_Nash,Abner Nash was the second Governor of 
European_Americans,Abner_Nash,"""Presentation of portrait of Governor Abner "
European_Americans,Wilson_Cary_Nicholas,Wilson Cary Nicholas was an American politician who 
European_Americans,Wilson_Cary_Nicholas,The children of Wilson Cary Nicholas and Margaret 
European_Americans,Wilson_Cary_Nicholas,"Wilson Cary Nicholas at Find a GraveArchival Records

A "
European_Americans,Jay_Nixon,"Jay Nixon, a Democrat, and the "
European_Americans,Aaron_Ogden,"Aaron Ogden was an American soldier, lawyer, "
European_Americans,Aaron_Ogden,Aaron Ogden served in various roles through 
European_Americans,Aaron_Ogden,"Aaron Ogden Jr., who died young.Ogden died "
European_Americans,Aaron_Ogden,"Retrieved on 2009-02-26
Biography of Aaron Ogden, New "
European_Americans,Charles_Smith_Olden,Charles Smith Olden was an American Republican Party 
European_Americans,John_Eugene_Osborne,"John Eugene Osborne was an American physician, farmer, "
European_Americans,William_Paca,William Paca was a signatory to the 
European_Americans,William_Paca,"The William Paca Club in New Providence, "
European_Americans,William_Paca,William Paca at the Biographical Directory of 
European_Americans,William_Sanford_Pennington,William Sanford Pennington was a United States Attorney 
European_Americans,Sidney_Perham,Sidney Perham was a U.S. Representative and 
European_Americans,Francis_Wilkinson_Pickens,Francis Wilkinson Pickens was a political Democrat and 
European_Americans,Francis_Wilkinson_Pickens,"SCIway Biography of Francis Wilkinson Pickens
NGA Biography "
European_Americans,William_Plumer,"William Plumer was an American lawyer, Baptist "
European_Americans,William_Plumer,William Plumer Jr. was an author and 
European_Americans,William_Plumer,"William Plumer at Find a Grave
William Plumer "
European_Americans,Beverley_Randolph,Beverley Randolph was an American politician from 
European_Americans,Thomas_Mann_Randolph_Jr.,"Thomas Mann Randolph Jr. was an American planter, soldier, "
European_Americans,Thomas_Mann_Randolph_Jr.,"Thomas Mann Randolph Jr. died on June 20, "
European_Americans,Tom_Ridge,Tom Ridge headed the organization with former 
European_Americans,Tom_Ridge,Erie International Airport was co-named Tom Ridge 
European_Americans,Tom_Ridge,The Tom Ridge Environmental Center at Presque Isle 
European_Americans,Tom_Ridge,Mercyhurst University named its Tom Ridge College 
European_Americans,Wyndham_Robertson,Wyndham Robertson was the Acting Governor of 
European_Americans,George_W._Romney,The  George W. Romney Volunteer Center itself 
European_Americans,Edward_Rutledge,Edward Rutledge was an American politician and 
European_Americans,Edward_Rutledge,"Like John Rutledge, Edward Rutledge opposed the "
European_Americans,John_Rutledge,John Rutledge was an Associate Justice of the Supreme Court 
European_Americans,John_Rutledge,"His father was Irish immigrant John Rutledge, "
European_Americans,John_Rutledge,John Rutledge's term of office had already 
European_Americans,John_Rutledge,"NGA Biography of John Rutledge
John Rutledge at "
European_Americans,William_Scranton,"Scranton's son, William Scranton III, served as "
European_Americans,John_Sevier,"John Sevier was an American soldier, frontiersman, "
European_Americans,John_Sevier,The Johnson City-based John Sevier-Sarah Hawkins chapter 
European_Americans,John_Gill_Shorter,John Gill Shorter is an American politician who 
European_Americans,William_Spry,William Spry was an American politician who 
European_Americans,Charles_C._Stratton,"Charles C. Stratton House, was built in 1791 "
European_Americans,Charles_C._Stratton,"Biographical information of Charles C. Stratton, New Jersey "
European_Americans,Edward_Tiffin,Edward Tiffin was a Democratic-Republican politician from 
European_Americans,Edward_Tiffin,"Edward Tiffin, formerly Governor of Ohio, and "
European_Americans,Edward_Tiffin,"Life of Edward Tiffin, first governor of "
European_Americans,Edward_Tiffin,Ohio Memory.Edward Tiffin at Ohio History 
European_Americans,Samuel_J._Tilden,Samuel J. Tilden Monument was added to the 
European_Americans,Samuel_J._Tilden,Works by Samuel J. Tilden at Project GutenbergNikki 
European_Americans,Benjamin_Tillman,"On December 11, 1894, Benjamin Tillman was "
European_Americans,Daniel_D._Tompkins,The Daniel D. Tompkins Memorial Chapel at the 
European_Americans,Daniel_D._Tompkins,"Public papers of Daniel D. Tompkins, governor of "
European_Americans,John_Treadwell,John Treadwell was an American politician and 
European_Americans,John_Treadwell,"On November 20, 1770, John Treadwell married "
European_Americans,William_Trousdale,William Trousdale was an American soldier and 
European_Americans,James_Hoge_Tyler,"James Hoge Tyler was an American soldier, writer and "
European_Americans,Joseph_Marshall_Walker,Joseph Marshall Walker was a Louisiana soldier and 
European_Americans,Joseph_Marshall_Walker,Joseph Marshall Walker died three years later in 
European_Americans,Heber_Manning_Wells,Heber Manning Wells was an American politician and 
European_Americans,Heber_Manning_Wells,"Heber Manning Wells at National Governors Association
Heber Manning Wells at "
European_Americans,John_Wereat,John Wereat was an American politician and 
European_Americans,John_Wereat,John Wereat was in the Whig party 
European_Americans,James_Withycombe,James Withycombe was an American Republican politician 
European_Americans,James_Withycombe,"As Governor, James Withycombe vigorously promoted agricultural "
European_Americans,Oliver_Wolcott,"Oliver Wolcott Jr., his son, served as "
European_Americans,Oliver_Wolcott_Jr.,Oliver Wolcott Jr. was the 2nd United States 
European_Americans,Susan_B._Anthony,Susan B. Anthony was an American social reformer 
European_Americans,Susan_B._Anthony,When Susan B. Anthony returned home from teaching 
European_Americans,Susan_B._Anthony,Susan B. Anthony: A Biography of a Singular 
European_Americans,Susan_B._Anthony,"Debs, Eugene V. ""Susan B. Anthony: Pioneer of "
European_Americans,Susan_B._Anthony,"Gordon, Ann D. ""Susan B. Anthony"" American National "
European_Americans,Susan_B._Anthony,Susan B. Anthony and the Struggle for Equal 
European_Americans,Susan_B._Anthony,"""Marching with Aunt Susan: Susan B. Anthony and "
European_Americans,Susan_B._Anthony,"Elizabeth Cady Stanton, Susan B. Anthony: Correspondence, "
European_Americans,Susan_B._Anthony,The Life and Work of Susan B. Anthony 
European_Americans,Susan_B._Anthony,Failure Is Impossible: Susan B. Anthony in Her 
European_Americans,Susan_B._Anthony,The Elizabeth Cady Stanton and Susan B. Anthony 
European_Americans,Susan_B._Anthony,Susan B. Anthony public domain audiobook at 
European_Americans,Clara_Barton,Visitors to Clara Barton National Historic Site 
European_Americans,Clara_Barton,"The Clara Barton's Missing Soldiers Office Museum, "
European_Americans,Clara_Barton,The Clara Barton Red Cross ambulance was 
European_Americans,Clara_Barton,"""Clara Barton's 1898 battles in Cuba: a "
European_Americans,Clara_Barton,Clara Barton: in the service of humanity; 
European_Americans,Clara_Barton,The American Red Cross from Clara Barton 
European_Americans,Clara_Barton,A Woman of Valor: Clara Barton and 
European_Americans,Clara_Barton,The personal papers of Clara Barton are 
European_Americans,Clara_Barton,"Works by Clara Barton at Project Gutenberg
Works "
European_Americans,Daniel_Boone,"Daniel Boone was born there, November 2, "
European_Americans,Daniel_Boone,The Daniel Boone Homestead is four miles 
European_Americans,Daniel_Boone,Daniel Boone spent his early years on 
European_Americans,Daniel_Boone,Daniel Boone remains an iconic figure in 
European_Americans,Daniel_Boone,Daniel Boone was honored with a 6-cent 
European_Americans,Daniel_Boone,Daniel Boone was the subject of a 
European_Americans,Daniel_Boone,Frontiersman: Daniel Boone and the Making of 
European_Americans,Daniel_Boone,"The Life of Daniel Boone, edited by "
European_Americans,Daniel_Boone,Daniel Boone: The Life and Legend of 
European_Americans,Daniel_Boone,"My Father, Daniel Boone: The Draper Interviews "
European_Americans,Daniel_Boone,Daniel Boone and Others on the Kentucky 
European_Americans,Daniel_Boone,The Columbus of the Woods: Daniel Boone 
European_Americans,Daniel_Boone,Works by or about Daniel Boone at 
European_Americans,Mary_Katherine_Campbell,Mary Katherine Campbell was the only person to 
European_Americans,Elizabeth_Fones,Elizabeth Fones Winthrop Feake Hallett  was 
European_Americans,Pat_Garrett,An organization called Friends of Pat Garrett 
European_Americans,Pat_Garrett,"McCubbin, Robert G. ""Pat Garrett at His "
European_Americans,Pat_Garrett,"Metz, Leon C. Pat Garrett: The Story "
European_Americans,Pat_Garrett,Pat Garrett: A Biography of the Famous 
European_Americans,Pat_Garrett,"""Pat Garrett Tells 'How I Killed Billy "
European_Americans,Howard_Hughes,Howard Hughes Sr. died of a heart attack 
European_Americans,Howard_Hughes,"For Howard Hughes, this was the virtual "
European_Americans,Howard_Hughes,"In 1947, Howard Hughes was summoned to testify before the Senate "
European_Americans,Howard_Hughes,"In 1953, Howard Hughes gave all his "
European_Americans,Howard_Hughes,The Howard Hughes Medical Institute sold Hughes Aircraft 
European_Americans,Howard_Hughes,The Howard Hughes Medical Institute's new board 
European_Americans,Howard_Hughes,"In a 1996 interview, ex–Howard Hughes Chief "
European_Americans,Howard_Hughes,"Howard Hughes' alias, John T. Conover, was "
European_Americans,Howard_Hughes,The Amazing Howard Hughes is a 1977 
European_Americans,Howard_Hughes,"""Howard Hughes Documentary"", broadcast in 1992 as "
European_Americans,Howard_Hughes,Howard Hughes: The Real Aviator documentary was 
European_Americans,Howard_Hughes,The American Aviator: The Howard Hughes Story 
European_Americans,Charles_Lindbergh,"But after Charles Lindbergh's flight, we could "
European_Americans,Rebecca_Nurse,"Their names were John Nurse, Rebecca Nurse, "
European_Americans,Rebecca_Nurse,Rebecca Nurse is a central character in 
European_Americans,Annie_Oakley,Annie Oakley was an American sharpshooter who 
European_Americans,Annie_Oakley,The Annie Oakley Center Foundation mentions Oakley 
European_Americans,Annie_Oakley,It is known as the Annie Oakley 
European_Americans,Annie_Oakley,"""Annie Oakley, Gender, and Guns: The ""Champion "
European_Americans,Rick_Rescorla,Susan Rescorla donated Rick Rescorla's dark green 
European_Americans,Rick_Rescorla,The Rick Rescorla National Award for 
European_Americans,Betsy_Ross,Betsy Ross was promoted as a patriotic 
European_Americans,Betsy_Ross,Easy Reader Biographies: Betsy Ross: The Story 
European_Americans,Betsy_Ross,Betsy Ross: A Flag For A Brand 
European_Americans,Elizabeth_Short,"Elizabeth Short, known posthumously as the ""Black "
European_Americans,Elizabeth_Short,Elizabeth Short was portrayed here by Jessica 
European_Americans,Joseph_Smith,Joseph Smith Jr. was an American religious 
European_Americans,Joseph_Smith,Memorials to Smith include the Joseph Smith 
European_Americans,Paul_Tibbets,Paul Tibbets IV was promoted to brigadier general 
European_Americans,May_Anderson,May Anderson was the second general president 
European_Americans,May_Anderson,"Mary R. Jack, ""May Anderson: A Friend "
European_Americans,Ebenezer_Beesley,Ebenezer Beesley was a Latter-day Saint hymn 
European_Americans,William_Bickerton,William Bickerton was a leader in the 
European_Americans,Joseph_Fielding,Joseph Fielding Smith Jr. was an American 
European_Americans,Joseph_Fielding,"Gibbons, Francis M., Joseph Fielding Smith: Gospel "
European_Americans,Joseph_Fielding,"(1972), The Life of Joseph Fielding Smith, "
European_Americans,Joseph_Fielding,"Pages: Joseph Fielding Smith
Works by Joseph Fielding Smith "
European_Americans,Ruth_May_Fox,Ruth May Fox was a nineteenth-century English-born women's 
European_Americans,Heber_C._Kimball,"Pages: Heber C. Kimball
On the Potter's Wheel: The "
European_Americans,Heber_C._Kimball,"The Life of Heber C. Kimball, Orson F. "
European_Americans,Christopher_Layton,Christopher Layton was a Mormon colonizer and 
European_Americans,Christopher_Layton,Christopher Layton reveals himself as a common 
European_Americans,Christopher_Layton,Christopher Layton heard and believed their message 
European_Americans,Christopher_Layton,For the next thirty years Christopher Layton 
European_Americans,Christopher_Layton,"Christopher Layton at Find a Grave
McIntyre, Myron "
European_Americans,Christopher_Layton,"(1966), Christopher Layton: Colonizer, Statesman, Leader, "
European_Americans,George_Manwaring,George Manwaring was a hymnwriter of The 
European_Americans,George_Manwaring,George Manwaring had only a few weeks 
European_Americans,Abraham_Marchant,Abraham Marchant was an early Mormon leader 
European_Americans,Brigham_Henry_Roberts,"Brigham Henry Roberts was a historian, politician, and "
European_Americans,Brigham_Henry_Roberts,"Works by Brigham Henry Roberts at Project Gutenberg
Works "
European_Americans,Charles_Roscoe_Savage,Charles Roscoe Savage was a British-born landscape and 
European_Americans,Joseph_F._Smith,Joseph F. Smith stated as an adult that 
European_Americans,Joseph_F._Smith,When Joseph F. Smith left on his mission 
European_Americans,Joseph_F._Smith,"Life of Joseph F. Smith, Sixth President of "
European_Americans,Joseph_F._Smith,"Pages: Joseph F. Smith
Joseph F. Smith passport application "
European_Americans,George_Teasdale,George Teasdale was a Mormon missionary and 
European_Americans,David_King_Udall,"David King Udall, Sr. was a representative to "
European_Americans,John_Bidwell,John Bidwell was known throughout California and 
European_Americans,John_Bidwell,"John Bidwell’s autobiography, Echoes of the Past, "
European_Americans,Gail_Borden,Gail Borden Jr. was a native New Yorker who 
European_Americans,Gail_Borden,"As editor, Gail Borden worked to be "
European_Americans,Gail_Borden,"Three months later, Gail Borden transferred his "
European_Americans,Gail_Borden,"In 1864, Gail Borden's New York Condensed "
European_Americans,Gail_Borden,"One of his great-grandchildren was Gail Borden, "
European_Americans,Gail_Borden,"Sir Robert, Lizzie, and Gail Borden are "
European_Americans,Gail_Borden,"Frantz, Joe B. Gail Borden: Dairyman "
European_Americans,Vannevar_Bush,"Vannevar Bush was an American engineer, inventor and "
European_Americans,Vannevar_Bush,The Vannevar Bush papers are located in 
European_Americans,Vannevar_Bush,"""1995 MIT / Brown U. Vannevar "
European_Americans,Franklin_S._Cooper,Franklin S. Cooper: Pioneer and educator in 
European_Americans,Peter_Cooper_Hewitt,Peter Cooper Hewitt was an American electrical engineer 
European_Americans,Samuel_Colt,"Samuel Colt was an American inventor, industrialist and "
European_Americans,Samuel_Colt,Samuel Colt died of complications of gout 
European_Americans,Samuel_Colt,In a 1953 biography about Samuel 
European_Americans,Samuel_Colt,"After John's death, Samuel Colt cared financially "
European_Americans,George_Eastman,George Eastman  was an American entrepreneur who 
European_Americans,George_Eastman,"""The George Eastman Museum has been designated "
European_Americans,George_Eastman,In 1929 he founded the George Eastman 
European_Americans,George_Eastman,"In 1934, the George Eastman Monument at "
European_Americans,George_Eastman,"In 1966, the George Eastman House was "
European_Americans,George_Eastman,George Eastman: Founder of Kodak and the 
European_Americans,Thomas_Edison,Thomas Edison's staunch anti-AC tactics were not 
European_Americans,Thomas_Edison,"In 1885, Thomas Edison bought 13 acres "
European_Americans,Thomas_Edison,"In 1891, Thomas Edison built a Kinetoscope "
European_Americans,Thomas_Edison,Thomas Edison was the first honorary fellow 
European_Americans,Thomas_Edison,"Thomas Edison State University, nationally known for "
European_Americans,Thomas_Edison,"Thomas Edison on IMDb
""January 4, 1903: Edison "
European_Americans,Thomas_Edison,"""The Invention Factory: Thomas Edison's Laboratories"" National "
European_Americans,Thomas_Edison,Newspaper clippings about  Thomas Edison in 
European_Americans,Philo_Farnsworth,This character name alludes to Philo Farnsworth 
European_Americans,Calvin_Souther_Fuller,Calvin Souther Fuller was a physical chemist at 
European_Americans,Calvin_Souther_Fuller,"That night my father, Calvin Souther Fuller, came home "
European_Americans,Charles_Goodyear,Charles Goodyear was an American self-taught chemist 
European_Americans,Charles_Goodyear,"Charles Goodyear's brother-in-law, Mr. De Forest, a "
European_Americans,Robert_Hoe,"Robert Hoe, born in Leicestershire, England, was "
European_Americans,Robert_Hoe,His son Robert Hoe III became a 
European_Americans,Samuel_Pierpont_Langley,"Samuel Pierpont Langley was an American astronomer, physicist, "
European_Americans,Daniel_Leavitt,Daniel Leavitt was an early American inventor 
European_Americans,Daniel_Leavitt,Daniel Leavitt married in 1838 at West 
European_Americans,Samuel_Morse,The first words transmitted by Samuel Morse 
European_Americans,Eliphalet_Remington,Eliphalet Remington founded what is now known as 
European_Americans,William_Bradford_Shockley,William Bradford Shockley Jr. was an American physicist 
European_Americans,Elihu_Thomson,Elihu Thomson was an English-born American engineer 
European_Americans,Elihu_Thomson,The Elihu Thomson House in Swampscott was 
European_Americans,Jimmy_Wales,"It was Jimmy Wales, along with other "
European_Americans,Jimmy_Wales,"Wikipedia:Role of Jimmy Wales, Wales's role in "
European_Americans,Jimmy_Wales,"Jimmy Wales, founder of Wikipedia, discusses the "
European_Americans,Jimmy_Wales,"""The birth of Wikipedia – Jimmy "
European_Americans,Eli_Whitney,Eli Whitney was an American inventor best known for 
European_Americans,Eli_Whitney,"The Eli Whitney Students Program,  Yale "
European_Americans,Eli_Whitney,Letter from Eli Whitney to his Father 
European_Americans,Peter_Brimelow,"Peter Brimelow is a British-born American columnist, "
European_Americans,Tina_Brown,"On 11 September 2013, Editor-in-Chief Tina Brown "
European_Americans,Tina_Brown,"Appearances on C-SPAN
Tina Brown on Charlie "
European_Americans,Charles_Carleton_Coffin,"Charles Carleton Coffin was an American journalist, American "
European_Americans,Charles_Carleton_Coffin,Charles Carleton Coffin was not only well-known to 
